ISO,1990,1995,2000,2005,2010
HWW,,0.081836,0.0995494,0.0669592,0.069293
LIW,,87.808,97.12,93.4586,70.0411
LMW,,24.8356,24.6296,25.9079,18.693
UMW,,0.73047,0.993198,1.4277,0.859698
WLD,,17.55,19.47,20,15.31
EAS,,4.75,3.58,2.58,1.62
ECS,,0.01,0.01,0.01,0
LCN,,0.48,0.39,0.3,0.18
MEA,,1.54,2.01,2.54,1.33
SAS,,13.5,9.68,6.69,3.21
SSF,,124.03,142.17,147.54,108.93
# Series: DEMLFEIN,,,,,
"# Name: Deaths per 100,000, Malaria, female",,,,,
"# Definition: The mean number of deaths per 100,000 attributable to cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
