BRA,-0.25,-0.37,0.18,0.29,0,-0.28,-0.23,-0.28,-0.38,-0.29,0.16,0.01,-0.14,0.05,-0.28
BRN,1.16,1.03,1.24,1.08,1.14,1.4,1.26,1.19,1.17,1.16,1.36,1.24,1.1,0.92,1.08
BGR,-0.2,0.53,0.35,0.4,0.15,-0.02,0.13,0.39,0.35,0.35,0.32,0.33,0.28,0.35,0.18
BFA,-0.41,-0.2,-0.01,-0.37,0.04,-0.11,-0.08,0.15,0.29,0.1,0.01,-0.15,-0.58,-0.59,-0.75
BDI,-2.24,-2.43,-2.15,-2.39,-2.31,-2.51,-1.51,-1.4,-1.32,-1.63,-1.27,-1.6,-1.78,-1.69,-1.3
KHM,-1.15,-1.31,-0.87,-0.8,-0.7,-0.43,-0.42,-0.38,-0.41,-0.34,-0.59,-0.54,-0.33,-0.14,-0.16
CMR,-1.07,-0.82,-0.57,-0.72,-0.47,-0.4,-0.18,-0.26,-0.34,-0.55,-0.48,-0.73,-0.66,-0.58,-0.52
CAN,1.16,0.9,1.1,1.14,1.03,0.85,0.79,0.99,0.97,1.01,1.1,0.9,1.06,1.09,1.03
CPV,0.94,1.03,1.12,0.66,0.91,1.07,0.78,0.97,0.9,0.83,0.84,0.86,0.72,0.81,0.81
CAF,-1.37,-1.29,-1.3,-1.88,-1.59,-1.41,-1.42,-1.84,-1.83,-1.83,-1.88,-2.01,-1.78,-1.87,-2.15
TCD,-1.1,-1.41,-1.25,-1.7,-1.41,-1.5,-1.39,-1.81,-1.86,-1.97,-1.69,-1.51,-1.32,-1.06,-1.1
CHL,0.62,-0.02,0.43,1,0.75,0.68,0.85,0.58,0.4,0.41,0.59,0.67,0.46,0.34,0.37
CHN,-0.17,-0.44,-0.27,-0.36,-0.57,-0.36,-0.48,-0.54,-0.49,-0.48,-0.43,-0.66,-0.61,-0.55,-0.55
COL,-1.6,-1.77,-1.61,-1.98,-2.39,-2.19,-2.04,-1.86,-1.79,-1.84,-1.83,-1.53,-1.27,-1.4,-1.27
COM,0.38,0.45,-0.11,0.25,-0.72,-0.13,-0.39,-0.31,-1.06,-1.08,-0.75,-0.5,-0.48,-0.38,-0.24
COG,-1.37,-1.6,-1.03,-1.66,-1.2,-1.14,-1.16,-0.94,-0.76,-0.71,-0.28,-0.33,-0.36,-0.49,-0.47
COK,,,,,,,,,,,1.28,1.45,,,
CRI,0.69,0.84,0.79,0.99,0.58,0.65,0.71,0.75,0.61,0.37,0.57,0.69,0.51,0.63,0.67
CIV,0.01,-0.26,-1.32,-1.99,-1.84,-2.16,-2.3,-1.89,-1.89,-1.82,-1.28,-1.57,-1.4,-1.26,-1.05
HRV,-0.18,-0.04,0.15,0.53,0.52,0.64,0.43,0.54,0.59,0.55,0.59,0.58,0.6,0.58,0.61
CUB,0.16,-0.07,0.15,0.19,0.27,0.34,0.4,0.44,0.42,0.5,0.34,0.33,0.29,0.32,0.37
CYP,0.3,0.13,0.43,0.09,0.47,0.35,0.47,0.52,0.54,0.64,0.38,0.44,0.6,0.62,0.52
CZE,1.04,0.81,0.26,0.95,0.85,0.63,0.91,1.01,0.98,1.01,0.88,0.96,1.1,1.04,1.05
PRK,-0.51,-0.45,0.03,0.2,0.21,0.16,-0.04,-0.08,0.5,0.54,-0.03,-0.38,-0.32,-0.11,-0.53
DNK,1.36,1.36,1.43,1.44,1.17,1.05,1.04,1.03,1.11,1.05,0.97,1.03,1.1,0.91,0.95
DJI,-0.48,-1.08,-0.39,-0.45,-0.96,-0.32,-0.78,-0.22,-0.06,0.3,0.5,0.26,0.18,0.17,-0.12
DMA,0.65,0.65,0.41,0.47,0.66,1.01,0.87,0.96,0.85,0.96,0.72,0.99,1.21,1.07,1.2
DOM,-0.14,-0.48,-0.01,0.06,-0.45,-0.33,-0.23,-0.1,-0.09,-0.03,-0.01,-0.07,-0.01,0.24,0.19
ECU,-0.87,-0.24,-0.69,-0.84,-1,-0.83,-0.8,-0.86,-0.79,-0.73,-0.68,-0.62,-0.71,-0.6,-0.2
EGY,-0.58,-0.06,-0.01,-0.46,-0.66,-0.78,-0.65,-0.87,-0.59,-0.52,-0.62,-0.91,-1.45,-1.46,-1.62
SLV,-0.3,-0.01,0.27,0.22,-0.2,-0.07,-0.03,-0.15,0,0.05,-0.02,0.06,0.11,0.22,-0.04
GNQ,-0.24,-0.22,-0.18,-0.6,0.05,-0.11,-0.45,0.13,0.21,0.19,0.39,0.23,0.12,0.19,0.08
ERI,-1.11,-1.12,-0.97,-0.41,-0.76,-0.6,-0.78,-0.9,-1.02,-0.71,-0.67,-0.87,-0.77,-0.72,-0.78
EST,0.68,0.56,0.79,0.84,0.86,0.66,0.59,0.71,0.6,0.54,0.53,0.6,0.58,0.6,0.73
ETH,-1.1,-0.72,-1.01,-1.28,-1.43,-1.27,-1.66,-1.71,-1.76,-1.71,-1.62,-1.62,-1.5,-1.54,-1.39
FJI,0.75,0.77,0.21,0.37,0.43,0.37,0.4,-0.01,0.07,-0.05,-0.26,-0.15,-0.05,-0.04,-0.03
FIN,1.33,1.39,1.63,1.66,1.66,1.59,1.59,1.5,1.5,1.45,1.43,1.39,1.37,1.38,1.36
FRA,0.82,0.67,0.74,0.85,0.18,0.34,0.38,0.57,0.55,0.53,0.47,0.67,0.59,0.55,0.42
GAB,-0.03,0.18,0.5,0.31,0.25,0.38,0.31,0.18,0.27,0.24,0.12,0.3,0.39,0.31,0.34
GMB,0.47,0.59,0.45,0.72,0.32,0.21,0.25,-0.02,0.06,0.08,0.14,0.08,0.01,0,-0.05
GEO,-1.69,-1.77,-0.99,-1.36,-1.35,-0.86,-0.68,-0.94,-0.62,-0.91,-0.94,-0.72,-0.66,-0.67,-0.46
DEU,1.21,1.17,1.32,1.02,0.55,0.63,0.87,1,0.99,0.93,0.83,0.78,0.84,0.77,0.93
GHA,-0.32,-0.24,-0.44,-0.24,-0.02,0.01,0.18,0.02,-0.06,-0.01,0.04,0.02,0.16,0.11,0.02
GRC,0.45,0.65,0.71,0.79,0.47,0.46,0.51,0.64,0.53,0.28,-0.22,-0.13,-0.1,-0.22,-0.2
GRD,0.81,0.86,0.91,0.81,0.87,0.9,0.43,0.42,0.39,0.4,0.39,0.51,0.36,0.48,0.42
GTM,-1.08,-0.77,-0.83,-0.9,-0.82,-0.84,-0.86,-0.74,-0.77,-0.73,-0.94,-0.87,-0.77,-0.66,-0.69
GIN,-1.24,-0.69,-2.03,-1.57,-0.84,-1.05,-1.18,-1.89,-2.37,-2.1,-2.09,-1.68,-1.39,-1.28,-1.23
GNB,-1.72,-1.96,-0.5,-0.87,-0.53,-0.39,-0.57,-0.48,-0.44,-0.69,-0.65,-0.66,-0.73,-0.96,-0.93
GUY,-0.38,0,-0.61,-0.67,-0.48,-0.55,-0.45,-0.76,-0.55,-0.65,-0.62,-0.44,-0.43,-0.48,-0.44
HTI,-0.89,-1.06,-0.75,-1.36,-1.36,-2,-1.82,-1.39,-1.32,-1.39,-1,-0.99,-1.03,-0.82,-0.66
HND,-0.57,-0.06,-0.18,-0.33,-0.41,-0.42,-0.65,-0.67,-0.44,-0.54,-0.33,-0.54,-0.43,-0.41,-0.47
HUN,0.91,1.12,0.82,1.18,1.11,0.81,0.98,0.96,0.72,0.72,0.52,0.67,0.73,0.67,0.78
ISL,1.25,1.3,1.5,1.54,1.51,1.44,1.45,1.44,1.49,1.22,1.18,1.01,1.23,1.22,1.26
IND,-0.91,-1.14,-0.99,-1.24,-1.53,-1.22,-0.99,-1.06,-1.15,-1.1,-1.33,-1.23,-1.3,-1.25,-1.19
IDN,-1.18,-1.77,-2.04,-1.62,-2.12,-1.87,-1.48,-1.4,-1.2,-1.09,-0.76,-0.85,-0.77,-0.58,-0.5
IRN,-0.37,-0.74,-0.76,-0.82,-0.83,-0.78,-0.81,-1.08,-0.99,-0.98,-1.55,-1.62,-1.42,-1.33,-1.27
IRQ,-1.85,-1.6,-1.78,-1.65,-2.43,-3.18,-2.72,-2.83,-2.79,-2.48,-2.19,-2.26,-1.84,-1.93,-1.99
IRL,1.28,1.44,1.5,1.42,1.33,1.17,1.29,1.14,1.16,1.15,1.02,0.98,0.93,0.92,0.88
ISR,-1.24,-1.2,-1.07,-1.51,-1.56,-1.33,-1.29,-1.28,-1.27,-1.34,-1.62,-1.32,-1.19,-1.07,-1.09
ITA,1.04,1.13,0.85,0.76,0.41,0.27,0.47,0.5,0.44,0.53,0.34,0.47,0.51,0.51,0.51
JAM,0.01,0.01,0.08,-0.29,-0.4,-0.33,-0.28,-0.29,-0.2,-0.26,-0.35,-0.41,-0.08,0.11,0.18
JPN,1.11,1.19,1.13,1.11,1,0.99,0.99,1.09,0.96,0.84,0.94,0.85,0.98,0.92,0.98
JOR,-0.15,-0.05,-0.09,-0.56,-0.12,-0.23,-0.13,-0.77,-0.31,-0.36,-0.36,-0.31,-0.52,-0.52,-0.62
KAZ,-0.52,0.05,0.01,0.29,0.32,0.06,0.18,0.2,0.58,0.57,0.75,0.45,-0.32,-0.38,-0.38
KEN,-0.73,-0.96,-1.14,-1.25,-1.28,-1.07,-1.27,-1.12,-1.27,-1.38,-1.43,-1.17,-1.24,-1.32,-1.15
KIR,,,,,1.2,1.19,1.42,1.4,1.38,1.38,1.44,1.48,1.34,1.32,1.32
KSV,,,,,,,,,,1.04,0.47,-1.13,-1.1,-1.09,-0.98
KWT,0.13,0.33,0.65,-0.26,0.24,0.31,0.2,0.36,0.56,0.46,0.34,0.44,0.29,0.18,0.14
KGZ,-0.32,-0.3,-0.34,-0.78,-1.15,-1.17,-1.13,-1.38,-1.01,-0.58,-0.64,-1.03,-1.08,-0.9,-0.91
LAO,0.23,-0.3,-0.69,-0.21,-1.28,-0.58,-0.48,-0.08,-0.17,0.02,-0.17,-0.27,-0.06,0.03,0.06
LVA,0.44,-0.08,0.29,0.85,0.97,0.6,0.79,0.82,0.57,0.23,0.34,0.49,0.3,0.44,0.57
LBN,-0.76,-0.85,-0.53,-0.45,-0.5,-0.75,-1.02,-1.85,-2.13,-1.9,-1.58,-1.63,-1.56,-1.66,-1.69
LSO,0.12,-0.22,-0.02,-0.18,0.07,0.39,0.02,-0.13,-0.39,-0.22,0.34,0.47,0.38,0.25,0.33
LBR,-2.56,-1.84,-2.05,-2.28,-2.22,-1.41,-1.36,-1.31,-1.25,-1.28,-1.08,-0.46,-0.42,-0.48,-0.46
LBY,-1.07,-0.91,-0.39,-0.16,0.08,0.34,0.44,0.35,0.73,0.81,0.81,-0.03,-1.29,-1.54,-1.81
LIE,1.11,1.11,1.1,1.21,1.46,1.55,1.42,1.4,1.38,1.38,1.57,1.57,1.51,1.41,1.41
LTU,0.38,0.3,0.29,0.8,1.01,0.72,0.75,0.84,0.78,0.73,0.6,0.67,0.64,0.75,0.92
LUX,1.31,1.31,1.53,1.57,1.44,1.31,1.35,1.4,1.48,1.51,1.42,1.44,1.31,1.34,1.33
MKD,-0.63,-0.88,-0.78,-1.12,-1.03,-0.9,-1.18,-0.74,-0.43,-0.3,-0.29,-0.49,-0.58,-0.45,-0.37
MDG,0.11,0.09,0.04,-0.29,0.59,0.2,-0.05,0.13,0.03,-0.49,-0.75,-1.05,-0.76,-0.58,-0.71
MWI,-0.54,-0.21,-0.47,-0.08,0,0.09,0.08,0.11,0.06,-0.06,0.05,0.06,-0.07,0,-0.22
MYS,0.47,-0.13,0.04,0.46,0.46,0.31,0.55,0.26,0.17,0.08,-0.07,0.12,0.08,-0.01,0.05
MDV,0.84,1.05,1.12,1.03,1.02,0.54,0.83,0.8,0.09,-0.14,-0.22,-0.13,-0.21,-0.31,0.14
MLI,0.23,0.33,0.14,0.29,0.23,0.48,0.19,0.37,0.2,0.18,-0.08,-0.21,-0.68,-2.02,-1.69
MLT,1.25,1.35,1.51,1.53,1.54,1.33,1.39,1.21,1.25,1.27,1.21,1.21,1.04,1.04,1.01
MHL,,,,,1.2,1.15,1.08,1.08,1.12,1.04,1.47,1.26,1.09,1.06,1.1
MRT,0.26,0.25,0.23,0.29,0.03,-0.1,-0.24,0.22,-0.27,-0.65,-0.88,-1.08,-1.17,-1.13,-1.02
MUS,1.04,0.95,0.73,1.05,0.99,0.97,1,0.74,0.83,0.85,0.66,0.58,0.94,0.96,0.94
MEX,-0.97,-0.49,-0.23,-0.1,-0.14,-0.22,-0.44,-0.64,-0.73,-0.8,-0.7,-0.74,-0.68,-0.68,-0.74
FSM,,,,,0.65,1.01,1.15,1.17,1.16,1.2,1.33,1.23,1.12,1.16,1.11
MCO,,,,,1.2,1.09,1.04,1.03,1.05,1.04,1.02,1,1.05,1.05,1.06
MNG,0.66,0.27,0.75,1.11,0.96,0.73,0.88,0.68,0.68,0.57,0.6,0.59,0.6,0.47,0.5
MNE,,,,,,,,0.08,0.15,0.79,0.82,0.54,0.54,0.55,0.49
MAR,-0.29,0.21,-0.16,-0.35,-0.42,-0.31,-0.55,-0.47,-0.51,-0.6,-0.41,-0.38,-0.39,-0.46,-0.5
MOZ,-0.11,0.04,-0.15,0.12,0.21,-0.03,0.12,0.49,0.3,0.34,0.59,0.34,0.3,0.34,-0.27
MMR,-1.35,-1.56,-1.72,-1.48,-1.2,-1.01,-0.96,-0.88,-1.09,-1.11,-1.28,-1.28,-1.11,-0.95,-1.15
NAM,0.77,0.39,-0.38,0.09,0.44,0.65,0.6,0.79,1.02,1.19,0.9,0.81,0.89,0.94,0.93
NRU,,,,,1.2,1.15,1.08,1.08,1.12,1.04,1.47,1.54,1.09,1.06,1.1
NPL,-0.15,-0.81,-1.23,-1.79,-1.95,-2.12,-2.11,-1.92,-1.92,-1.84,-1.62,-1.6,-1.42,-1.37,-1.14
NLD,1.44,1.51,1.67,1.21,1.14,1,0.94,0.88,0.78,0.86,0.91,0.91,1.1,1.17,1.12
NZL,1.25,1.23,1.27,1.24,1.16,1.47,1.21,1.2,1.21,1.12,1.03,1.22,1.37,1.36,1.45
NIC,-0.61,-0.57,-0.13,-0.15,-0.39,-0.35,-0.32,-0.26,-0.09,-0.21,-0.33,-0.51,-0.28,-0.37,-0.25
NER,-0.11,-0.42,0,-0.25,0.01,-0.52,-0.48,-0.23,-0.46,-0.67,-1.16,-1.18,-0.87,-1.16,-1.3
NGA,-1.17,-0.69,-1.52,-1.7,-1.65,-1.72,-1.65,-2.04,-2.01,-1.86,-1.95,-2.19,-1.95,-2.06,-2.08
NIU,,,,,,,,,,,1.28,1.45,,,
NOR,1.38,1.36,1.45,1.52,1.18,1.18,1.28,1.21,1.13,1.25,1.24,1.31,1.33,1.31,1.33
OMN,0.8,0.76,1.03,0.82,1.02,1.07,0.92,0.82,0.91,0.92,0.8,0.59,0.42,0.45,0.48
PAK,-1.21,-1.18,-1.14,-1.7,-1.58,-1.56,-1.76,-2.04,-2.43,-2.57,-2.63,-2.67,-2.81,-2.69,-2.59
PLW,,,,,1.2,1.15,1.08,1.08,1.12,1.04,1.47,1.54,1.09,1.06,1.1
PAN,0.05,0.26,0.17,0.23,0.04,0.09,-0.18,-0.07,-0.04,-0.08,0.04,-0.11,-0.03,-0.16,-0.13
PNG,-0.81,-0.24,-0.33,-0.63,-0.61,-0.61,-0.97,-0.9,-0.78,-0.63,-0.81,-0.84,-0.78,-0.62,-0.52
PRY,-0.59,-0.83,-1.09,-1.3,-0.79,-0.53,-0.65,-0.74,-0.68,-0.68,-0.87,-0.81,-0.67,-0.83,-0.67
PER,-1.09,-0.6,-1.1,-1.05,-1.2,-1,-0.98,-0.85,-0.76,-0.9,-1.18,-0.98,-0.74,-0.87,-0.77
PHL,-0.48,-0.3,-1.41,-0.91,-1.58,-1.68,-1.22,-1.65,-1.63,-1.77,-1.71,-1.63,-1.38,-1.16,-1.06
POL,0.72,0.74,0.22,0.65,0.54,0.11,0.34,0.33,0.64,0.86,0.9,0.99,1.06,1.03,0.95
PRT,1.22,1.31,1.34,1.36,1.27,0.95,1.02,0.92,0.78,0.97,0.76,0.7,0.72,0.76,0.74
QAT,0.2,0.98,1.06,0.74,1.14,1.08,0.99,0.91,0.94,1.1,1.21,1.12,1.17,1.21,1.22
KOR,0.52,0.42,0.3,0.17,0.21,0.4,0.45,0.38,0.53,0.4,0.38,0.29,0.39,0.24,0.24
MDA,-0.13,0.21,-0.56,-0.26,-0.18,-0.27,-0.44,-0.4,-0.05,-0.27,-0.59,-0.39,-0.07,0.02,-0.03
RUS,-1.23,-1.12,-1.42,-0.77,-1.2,-1.46,-1.25,-0.91,-0.86,-0.76,-0.95,-0.91,-0.99,-0.83,-0.75
RWA,-1.95,-2.15,-1.81,-1.78,-1.16,-1.17,-0.97,-0.68,-0.31,-0.3,-0.47,-0.2,-0.14,-0.2,-0.08
KNA,,,,,1.2,1.41,1.32,1.26,0.83,0.95,1.13,1.06,0.98,0.99,0.98
LCA,0.94,0.26,1.12,0.25,1.2,1.27,1.04,0.91,0.64,0.67,0.75,0.82,0.87,0.91,0.87
VCT,0.94,1.03,1.12,0.25,0.79,1.09,1.18,1.11,0.82,0.83,0.79,0.82,0.87,0.94,0.92
WSM,1.25,1.27,1.19,0.99,1.26,1.16,1.16,1.14,1.03,1.13,0.98,0.79,1.01,1.02,1.01
SMR,,,,,1.2,1.15,1.08,1.08,1.12,1.04,1.47,1.54,1.09,1.06,1.1
STP,0.96,1,1.05,0.47,0.23,0.6,0.61,0.33,0.41,0.18,0.15,0.12,0,0.02,0.12
SAU,-0.26,0.02,0.11,-0.09,0.1,-0.68,-0.25,-0.54,-0.5,-0.37,-0.51,-0.22,-0.46,-0.45,-0.41
SEN,-0.72,-1.07,-0.7,-0.34,-0.29,-0.02,-0.22,-0.28,-0.25,-0.15,-0.2,-0.43,-0.3,-0.12,-0.09
SRB,-1.15,-2.19,-1.7,-0.6,-0.61,-0.56,-0.77,-0.56,-0.61,-0.56,-0.49,-0.44,-0.3,-0.22,-0.1
SYC,0.96,1,1.19,0.84,0.63,0.67,0.94,0.92,0.82,0.77,0.62,0.88,0.96,0.76,0.87
SLE,-1.82,-2.28,-1.97,-0.86,-1.12,-0.44,-0.43,-0.26,-0.02,-0.21,-0.3,-0.24,-0.17,-0.28,-0.15
SGP,1.07,0.83,1.04,1.18,0.86,1.11,1.13,1.21,1.15,1.31,1.14,1.14,1.18,1.34,1.33
SVK,0.81,1.08,0.57,0.85,0.91,0.54,0.85,0.76,1.01,1.07,0.88,1.02,0.96,1.07,1.1
SVN,1.21,1.13,0.79,1.21,1.15,1.03,1.05,1.06,1.07,1.12,0.9,0.83,0.94,0.92,0.87
SLB,0.94,1.03,-0.82,-0.54,0.38,0.05,0.02,0.11,0.29,0.24,0.24,0.41,0.36,0.26,0.37
SOM,-2.65,-2.3,-2.08,-2.53,-2.67,-2.93,-2.75,-2.78,-3.24,-3.31,-3.32,-3.11,-3.07,-2.85,-2.75
ZAF,-0.43,-0.58,-0.25,-0.32,-0.33,-0.12,-0.15,0.05,0.2,0.04,-0.11,-0.02,0.03,-0.02,-0.06
SSD,,,,,,,,,,,,,-1.43,-1.2,-1.76
ESP,0.16,0.09,0.42,0.39,-0.04,-0.04,0.18,-0.19,-0.31,-0.4,-0.47,-0.29,0.04,-0.01,0.01
LKA,-1.8,-1.52,-1.93,-0.85,-0.88,-1.06,-1.19,-1.43,-1.74,-1.8,-1.35,-0.92,-0.7,-0.7,-0.61
SDN,-2.51,-2.3,-2.28,-1.88,-2.01,-1.58,-1.98,-2.12,-2.35,-2.47,-2.65,-2.66,-2.53,-2.27,-2.2
SUR,0.33,0.49,0.11,0.4,0.46,0.3,0.21,-0.01,-0.03,0.1,0.14,0.09,0.13,0.09,0.16
SWZ,-0.3,-0.11,-0.07,0,0.04,0.02,-0.37,-0.29,0.04,-0.08,0.01,-0.04,-0.49,-0.42,-0.44
SWE,1.38,1.32,1.32,1.39,1.32,1.33,1.3,1.26,1.25,1.11,1.06,1.09,1.23,1.16,1.13
CHE,1.38,1.36,1.49,1.46,1.23,1.21,1.18,1.27,1.25,1.23,1.28,1.23,1.28,1.4,1.37
SYR,-0.41,-0.12,-0.25,0.21,0.04,-0.31,-0.48,-0.28,-0.3,-0.3,-0.49,-0.81,-2.01,-2.69,-2.68
TJK,-2.24,-1.98,-1.79,-1.12,-1.15,-1.29,-1.37,-1.38,-0.75,-0.81,-1,-0.97,-1,-1.17,-1.14
TZA,-0.72,-0.48,-0.8,-0.35,-0.88,-0.65,-0.57,-0.33,-0.35,-0.21,0.07,-0.02,-0.05,0.02,-0.15
THA,0.4,0.54,0.38,0.44,-0.15,-0.69,-0.85,-1.14,-1.15,-1.28,-1.42,-1.43,-1.12,-1.21,-1.32
TGO,-0.49,-0.72,-0.4,-0.05,-0.23,-0.33,-1.46,-0.55,-0.36,-0.18,-0.19,-0.2,-0.18,-0.41,-0.43
TON,,,,,0.65,0.84,0.71,0.51,0.34,0.32,0.24,0.74,0.97,0.93,0.97
TTO,0.19,0.33,0.03,-0.19,-0.29,-0.08,-0.13,-0.24,-0.18,-0.1,-0.14,-0.04,0.15,0.12,0.1
TUN,0.16,0.2,0.28,0.07,0.31,0.14,0.05,0.24,0.19,0.12,0.06,-0.04,-0.37,-0.74,-0.91
TUR,-1.27,-1.3,-0.85,-0.87,-0.81,-0.84,-0.6,-0.6,-0.82,-0.85,-1.03,-0.92,-0.96,-1.19,-1.19
TKM,0.36,0.11,-0.06,-0.03,0.03,-0.11,0.06,-0.24,0.21,0.5,0.46,0.26,0.18,0.34,0.17
TUV,,,,,1.2,1.3,1.42,1.4,1.38,1.38,1.44,1.48,1.34,1.32,1.32
UGA,-1.61,-1.22,-1.34,-1.49,-1.6,-1.3,-1.43,-1.16,-0.96,-0.91,-0.99,-1.01,-0.99,-0.88,-0.84
UKR,-0.27,-0.25,-0.5,-0.38,-0.4,-0.48,-0.27,-0.03,0.15,0.03,-0.31,-0.02,-0.08,-0.1,-0.76
ARE,0.86,0.79,0.88,0.84,0.96,0.75,0.85,0.91,0.97,0.7,0.91,0.79,0.91,0.87,0.92
GBR,0.92,0.88,0.98,0.6,0.25,0.15,0.09,0.64,0.56,0.46,0.11,0.4,0.35,0.41,0.48
USA,0.87,0.82,1.01,0.21,0.05,-0.2,-0.09,0.49,0.37,0.56,0.43,0.44,0.6,0.63,0.61
URY,0.53,0.72,0.85,0.74,0.69,0.58,0.79,0.9,0.86,0.86,0.77,0.82,0.96,0.71,0.81
UZB,-0.7,-0.88,-1.44,-1.14,-1.35,-1.44,-1.97,-1.79,-1.4,-1.25,-0.96,-0.73,-0.61,-0.52,-0.55
VUT,0.94,1.03,1.12,1.04,0.79,0.65,1.42,1.4,1.27,1.22,1.28,1.33,1.14,1.22,1.19
VEN,-0.62,-0.58,-0.81,-1.38,-1.32,-1.39,-1.22,-1.23,-1.21,-1.3,-1.27,-1.24,-1.09,-1,-1.08
VNM,0.41,0.23,0.31,0.28,0.1,0.14,0.46,0.37,0.21,0.14,0.24,0.11,0.17,0.24,0.22
YEM,-1.39,-1.27,-1.24,-1.4,-1.51,-1.58,-1.42,-1.35,-1.56,-1.99,-2.32,-2.42,-2.42,-2.41,-2.35
ZMB,-0.23,0.09,-0.05,-0.35,0.17,0.15,0.07,0.36,0.34,0.46,0.53,0.46,0.47,0.61,0.39
ZWE,-0.53,-0.88,-1.42,-1.6,-1.14,-1.26,-1.24,-0.91,-1.11,-1.2,-1.16,-1.12,-0.96,-0.79,-0.69
# Series: WGIPSAVI,,,,,,,,,,,,,,,
# Name: Political Stability and Absence of Violence/Terrorism (Worldwide Governance Indicator),,,,,,,,,,,,,,,
"# Definition: Reflects perceptions of the likelihood that the government will be destabilized or overthrown by unconstitutional or violent means, including politically-motivated violence and terrorism. Estimate of governance (ranges from approximately -2.5 (weak) to 2.5 (strong) governance performance)",,,,,,,,,,,,,,,
# Source: World Bank,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,
